id,country,city,latitude,longitude,altitude
"4264","Guatemala","san pedro ayampuc","14.7866667","-90.4511108","1208.0"
"4265","Guatemala","jalapa","14.6333333","-89.9833298","1362.0"
"4266","Guatemala","coatepeque","14.7000000","-91.8666687","439.0"
"4267","Guatemala","solola","14.7666667","-91.1833344","2136.0"
"4268","Guatemala","mazatenango","14.5333333","-91.5000000","343.0"
"4269","Guatemala","chiquimula","14.8000000","-89.5500031","420.0"
"4270","Guatemala","san pedro sacatepequez","14.9666667","-91.7666702","2320.0"
"4271","Guatemala","antigua guatemala","14.5611111","-90.7344437","1578.0"
"4272","Guatemala","retalhuleu","14.5333333","-91.6833344","242.0"
"4273","Guatemala","zacapa","14.9666667","-89.5333328","232.0"
"4274","Guatemala","jutiapa","14.2833333","-89.9000015","877.0"
"4275","Guatemala","jacaltenango","15.6666667","-91.7333298","1342.0"
"4276","Guatemala","santiago atitlan","14.6382337","-91.2290115","1596.0"
"4277","Guatemala","momostenango","15.0436111","-91.4086075","2233.0"
"4278","Guatemala","palin","14.4055556","-90.6983337","1138.0"
"4279","Guatemala","san benito","16.9166667","-89.9000015","115.0"
"4280","Guatemala","barberena","14.3094444","-90.3611145","1233.0"
"4281","Guatemala","ciudad vieja","14.5263889","-90.7597198","1503.0"
"4282","Guatemala","ostuncalco","14.8666667","-91.6166687","2498.0"
"4283","Guatemala","fraijanes","14.4652778","-90.4408340","1586.0"
"4284","Guatemala","nahuala","14.8500000","-91.3166656","2482.0"
"4285","Guatemala","cantel","14.8166667","-91.4499969","2374.0"
"4286","Guatemala","panzos","15.4000000","-89.6666641","156.0"
"4287","Guatemala","san marcos","14.9666667","-91.8000031","2411.0"
"4288","Guatemala","santiago sacatepequez","14.6352778","-90.6763916","2013.0"
"4289","Guatemala","la gomera","14.0833333","-91.0500031","36.0"
"4290","Guatemala","santa cruz del quiche","15.0305556","-91.1488876","1979.0"
"4291","Guatemala","nebaj","15.4058333","-91.1461105","2001.0"
"4292","Guatemala","tecpan guatemala","14.7669444","-90.9941635","2354.0"
"4293","Guatemala","sumpango","14.6463889","-90.7338867","1880.0"
"4294","Guatemala","comalapa","14.7411111","-90.8874969","2107.0"
"4295","Guatemala","esquipulas","14.5666667","-89.3499985","943.0"
"4296","Guatemala","flores","16.9333333","-89.8833313","114.0"
"4297","Guatemala","chicacao","14.5333333","-91.3166656","475.0"
"4298","Guatemala","san pablo jocopilas","14.5833333","-91.4499969","598.0"
"4299","Guatemala","comitancillo","15.0833333","-91.7166672","2322.0"
"4300","Guatemala","san cristobal verapaz","15.3833333","-90.4000015","1460.0"
"4301","Guatemala","gualan","15.1333333","-89.3666687","136.0"
"4302","Guatemala","nuevo san carlos","14.6000000","-91.6999969","376.0"
"4303","Guatemala","colomba","14.7166667","-91.7333298","1058.0"
"4304","Guatemala","morales","15.4833333","-88.8166656","29.0"
"4305","Guatemala","patzun","14.6833333","-91.0166702","2200.0"
"4306","Guatemala","puerto san jose","13.9255556","-90.8244476","6.0"
"4307","Guatemala","san andres itzapa","14.6200000","-90.8441696","1858.0"
"4308","Guatemala","palencia","14.6647222","-90.3586121","1337.0"
"4309","Guatemala","pueblo nuevo tiquisate","14.2833333","-91.3666687","64.0"
"4310","Guatemala","san lucas sacatepequez","14.6097222","-90.6569443","2087.0"
"4311","Guatemala","jocotenango","14.5819444","-90.7436142","1570.0"
"4312","Guatemala","alotenango","14.4802778","-90.8075027","1377.0"
"4313","Guatemala","poptun","16.3311111","-89.4169464","530.0"
"4314","Guatemala","chisec","15.8166667","-90.2833328","238.0"
"4315","Guatemala","patzicia","14.6316667","-90.9269409","2121.0"
"4316","Guatemala","cuilapa","14.2763889","-90.3002777","970.0"
"4317","Guatemala","la esperanza","14.8666667","-91.5666656","2443.0"
"4318","Guatemala","sanarate","14.7950000","-90.1922226","860.0"
"4319","Guatemala","el estor","15.5333333","-89.3499985","46.0"
"4320","Guatemala","el tejar","14.6477778","-90.7927780","1771.0"
"4321","Guatemala","asuncion mita","14.3308333","-89.7108307","485.0"
"4322","Guatemala","santa maria de jesus","14.5183333","-90.7266693","1656.0"
"4323","Guatemala","el palmar","14.6500000","-91.5833359","702.0"
"4324","Guatemala","malacatan","14.9000000","-92.0500031","385.0"
"4325","Guatemala","san sebastian","14.5666667","-91.6500015","322.0"
"4326","Guatemala","santa catarina ixtahuacan","14.8000000","-91.3666687","2231.0"
"4327","Guatemala","san lucas toliman","14.6333333","-91.1333313","1962.0"
"4328","Guatemala","livingston","15.8333333","-88.7500000","-9999.0"
"4329","Guatemala","san pedro sacatepequez","14.6841667","-90.6441650","2096.0"
"4330","Guatemala","patulul","14.4166667","-91.1666641","298.0"
"4331","Guatemala","barillas","15.8036111","-91.3158340","1554.0"
"4332","Guatemala","san francisco zapotitlan","14.5833333","-91.5166702","563.0"
"4333","Guatemala","san miguel chicaj","15.1000000","-90.4000015","945.0"
"4334","Guatemala","san pablo","14.9333333","-92.0000000","586.0"
"4335","Guatemala","guastatoya","14.8538889","-90.0647202","561.0"
"4336","Guatemala","san pedro carcha","15.4833333","-90.2666702","1278.0"
"4337","Guatemala","san mateo ixtatan","15.8319444","-91.4780579","2514.0"
"4338","Guatemala","joyabaj","14.9950000","-90.8061142","1405.0"
"4339","Guatemala","santa lucia milpas altas","14.5758333","-90.6786118","1939.0"
"4340","Guatemala","santa barbara","14.4333333","-91.2333298","390.0"
"4341","Guatemala","panajachel","14.7333333","-91.1500015","1595.0"
"4342","Guatemala","chiquimulilla","14.0858333","-90.3766632","272.0"
"4343","Guatemala","san andres xecul","14.9000000","-91.4833298","2446.0"
"4344","Guyana","georgetown","6.8000000","-58.1666679","1.0"
"4345","Guyana","linden","6.0000000","-58.2999992","49.0"
"4346","Guyana","new amsterdam","6.2500000","-57.5166664","1.0"
"4347","Guyana","bartica","6.4000000","-58.6166649","1.0"
"4348","Guyana","skeldon","5.8833333","-57.1333351","-9999.0"
"4349","Guyana","rosignol","6.2833333","-57.5333328","1.0"
"4350","Guyana","mahaica village","6.6833333","-57.9166679","1.0"
"4351","Guyana","vreed en hoop","6.8075000","-58.1869431","1.0"
"4352","Guyana","fort wellington","6.4000000","-57.5999985","1.0"
"4353","Guyana","mahaicony village","6.5500000","-57.7999992","1.0"
"4354","Guyana","mabaruma","8.2000000","-59.7833328","14.0"
"4355","Guyana","lethem","3.3833333","-59.7999992","94.0"
"4356","Haiti","port-au-prince","18.5391667","-72.3349991","65.0"
"4357","Haiti","carrefour","18.5411401","-72.3992157","19.0"
"4358","Haiti","delmas 73","18.5447222","-72.3027802","127.0"
"4359","Haiti","cap-haitien","19.7577778","-72.2041702","1.0"
"4360","Haiti","petionville","18.5125000","-72.2852783","392.0"
"4361","Haiti","gonaives","19.4500000","-72.6833344","7.0"
"4362","Haiti","saint-marc","19.1166667","-72.6999969","105.0"
"4363","Haiti","les cayes","18.2000000","-73.7500000","1.0"
"4364","Haiti","verrettes","19.0500000","-72.4666672","76.0"
"4365","Haiti","ti port-de-paix","19.9333333","-72.8333359","83.0"
"4366","Haiti","jacmel","18.2341667","-72.5347214","29.0"
"4367","Haiti","limbe","19.7000000","-72.4000015","67.0"
"4368","Haiti","jeremie","18.6500000","-74.1166687","17.0"
"4369","Haiti","hinche","19.1500000","-72.0166702","230.0"
"4370","Haiti","fond parisien","18.5058333","-71.9766693","39.0"
"4371","Haiti","desarmes","18.9916667","-72.3888855","56.0"
"4372","Haiti","petit goave","18.4313889","-72.8669434","32.0"
"4373","Haiti","dessalines","19.2833333","-72.5000000","159.0"
"4374","Haiti","saint-louis du nord","19.9333333","-72.7166672","13.0"
"4375","Haiti","leogane","18.5108333","-72.6338882","13.0"
"4376","Haiti","fort liberte","19.6677778","-71.8397217","1.0"
"4377","Haiti","trou du nord","19.6333333","-72.0166702","25.0"
"4378","Haiti","ouanaminthe","19.5500000","-71.7333298","38.0"
"4379","Haiti","mirebalais","18.8333333","-72.1052780","164.0"
"4380","Haiti","grande riviere du nord","19.5833333","-72.1833344","92.0"
"4381","Haiti","croix des bouquets","18.5750000","-72.2249985","68.0"
"4382","Haiti","les anglais","18.3000000","-74.2166672","-9999.0"
"4383","Haiti","lascahobas","18.8294444","-71.9363861","231.0"
"4384","Haiti","cornillon","18.6747222","-71.9533310","1039.0"
"4385","Haiti","gros morne","19.6666667","-72.6833344","232.0"
"4386","Haiti","anse a galets","18.8316667","-72.8641663","17.0"
"4387","Haiti","pignon","19.3333333","-72.1166687","338.0"
"4388","Haiti","miragoane","18.4500000","-73.0999985","-9999.0"
"4389","Haiti","dame-marie","18.5666667","-74.4166641","-9999.0"
"4390","Haiti","saint-raphael","19.4333333","-72.1999969","367.0"
"4391","Haiti","milot","19.6166667","-72.2166672","96.0"
"4392","Haiti","jean-rabel","19.8533333","-73.1916656","82.0"
"4393","Haiti","aquin","18.2833333","-73.4000015","3.0"
"4394","Haiti","maissade","19.1666667","-72.1333313","261.0"
"4395","Haiti","kenscoff","18.4505556","-72.2869415","1325.0"
"4396","Haiti","dondon","19.5333333","-72.2333298","565.0"
"4397","Haiti","thomassique","19.0833333","-71.8333359","300.0"
"4398","Haiti","grand goave","18.4288889","-72.7705536","7.0"
"4399","Haiti","anse rouge","19.6333333","-73.0500031","51.0"
"4400","Haiti","le borgne","19.8500000","-72.5333328","13.0"
"4401","Haiti","pilate","19.6666667","-72.5500031","336.0"
"4402","Haiti","plaisance","19.6000000","-72.4666672","426.0"
"4403","Haiti","arcahaie","19.8166667","-72.9166641","157.0"
"4404","Haiti","cabaret","18.7358333","-72.4175034","65.0"
"4405","Haiti","chardonniere","18.2666667","-74.1666641","-9999.0"
"4406","Haiti","port-a-piment","18.2500000","-74.0999985","-9999.0"
"4407","Haiti","thomazeau","18.6519444","-72.0947189","36.0"
"4408","Haiti","limonade","19.6697222","-72.1252747","17.0"
"4409","Haiti","ferrier","19.6166667","-71.7833328","9.0"
"4410","Haiti","thomonde","19.0166667","-71.9666672","285.0"
"4411","Haiti","gressier","18.5500000","-72.5166702","33.0"
"4412","Haiti","acul du nord","19.6833333","-72.3166656","34.0"
"4413","Haiti","mole saint-nicolas","19.8000000","-73.3833313","32.0"
"4414","Haiti","port margot","19.7500000","-72.4333344","109.0"
"4415","Haiti","tiburon","18.3333333","-74.4000015","66.0"
"4416","Haiti","cerca la source","19.1666667","-71.7833328","402.0"
"4417","Haiti","fond verrettes","18.3913889","-71.8569412","951.0"
"4418","Haiti","corail","18.5672222","-73.8922195","-9999.0"
"4419","Haiti","fond des blancs","18.2833333","-73.1333313","300.0"
"4420","Haiti","belle-anse","18.2372222","-72.0655594","14.0"
"4421","Haiti","plaine du nord","19.6833333","-72.2666702","10.0"
"4422","Haiti","thiote","18.2500000","-71.8499985","957.0"
"4423","Haiti","cotes-de-fer","18.1833333","-73.0000000","21.0"
"4424","Haiti","phaeton","19.6741667","-71.8972244","1.0"
"4425","Haiti","les irois","18.4000000","-74.4499969","111.0"
"4426","Haiti","marmelade","19.5166667","-72.3499985","640.0"
"4427","Haiti","petit trou de nippes","18.5333333","-73.5166702","-9999.0"
"4428","Haiti","carice","19.3833333","-71.8333359","647.0"
"4429","Haiti","mont organise","19.4000000","-71.7833328","651.0"
"4430","Haiti","coteaux","18.2000000","-74.0333328","17.0"
"4431","Haiti","bombardopolis","19.7000000","-73.3333359","417.0"
"4432","Haiti","torbeck","18.1666667","-73.8119431","3.0"
"4433","Haiti","perches","19.5166667","-71.9166641","100.0"
"4434","Haiti","derac","19.6500000","-71.8166656","7.0"
"4435","Haiti","chantal","18.2000000","-73.8833313","41.0"
"4436","Haiti","moron","18.5666667","-74.2500000","60.0"
"4437","Haiti","petite riviere de nippes","18.4833333","-73.2500000","-9999.0"
"4438","Haiti","grande saline","19.2500000","-72.7833328","-9999.0"
"4439","Haiti","anse-a-pitres","18.0500000","-71.7500000","21.0"
"4440","Haiti","anse-a-veau","18.5166667","-73.3499985","-9999.0"
"4441","Haiti","marigot","18.2338889","-72.3166656","93.0"
"4442","Haiti","baraderes","18.4825000","-73.6386108","92.0"
"4443","Haiti","roche-a-bateau","18.1833333","-74.0000000","98.0"
"4444","Haiti","baie de henne","19.6627778","-73.2094421","20.0"
"4445","Haiti","bahon","19.4666667","-72.1166687","163.0"
"4446","Haiti","cayes jacmel","18.2302778","-72.3961105","1.0"
"4447","Haiti","caracol","19.6908333","-72.0161133","4.0"
"4448","Haiti","petite anse","19.6297222","-73.1544418","37.0"
"4449","Haiti","saint-louis du sud","18.2666667","-73.5500031","106.0"
"4450","Haiti","ennery","19.4833333","-72.4833298","366.0"
"4451","Haiti","chambellan","18.5666667","-74.3166656","485.0"
"4452","Haiti","ranquitte","19.4166667","-72.0833359","541.0"
"4453","Haiti","quartier morin","19.6966667","-72.1569443","9.0"
"4454","Haiti","abricots","18.6333333","-74.3000031","221.0"
"4455","Haiti","fond bassin bleu","19.8000000","-72.8000031","273.0"
"4456","Honduras","tegucigalpa","14.1000000","-87.2166672","997.0"
"4457","Honduras","san pedro sula","15.5000000","-88.0333328","84.0"
"4458","Honduras","choloma","15.6144401","-87.9530258","40.0"
"4459","Honduras","la ceiba","15.7833333","-86.8000031","8.0"
"4460","Honduras","el progreso","15.4000000","-87.8000031","45.0"
"4461","Honduras","ciudad choluteca","13.3002778","-87.1908340","44.0"
"4462","Honduras","comayagua","14.4500000","-87.6333313","594.0"
"4463","Honduras","puerto cortez","15.8333333","-87.9499969","-9999.0"
"4464","Honduras","la lima","15.4333333","-87.9166641","35.0"
"4465","Honduras","danli","14.0333333","-86.5833359","815.0"
"4466","Honduras","siguatepeque","14.6000000","-87.8333359","1067.0"
"4467","Honduras","juticalpa","14.6500000","-86.1999969","411.0"
"4468","Honduras","villanueva","15.3166667","-88.0000000","101.0"
"4469","Honduras","tocoa","15.6833333","-86.0000000","54.0"
"4470","Honduras","tela","15.7833333","-87.4499969","3.0"
"4471","Honduras","santa rosa de copan","14.7666667","-88.7833328","1123.0"
"4472","Honduras","olanchito","15.5000000","-86.5666656","148.0"
"4473","Honduras","san lorenzo","13.4241667","-87.4472198","5.0"
"4474","Honduras","cofradia","15.4000000","-88.1500015","155.0"
"4475","Honduras","el paraiso","13.8666667","-86.5500031","820.0"
"4476","Honduras","la paz","14.3166667","-87.6833344","680.0"
"4477","Honduras","yoro","15.1333333","-87.1333313","661.0"
"4478","Honduras","potrerillos","15.2333333","-87.9666672","96.0"
"4479","Honduras","santa barbara","14.9166667","-88.2333298","264.0"
"4480","Honduras","la entrada","15.0500000","-88.7333298","496.0"
"4481","Honduras","nacaome","13.5361111","-87.4875031","37.0"
"4482","Honduras","intibuca","14.3166667","-88.1666641","1705.0"
"4483","Honduras","talanga","14.4000000","-87.0833359","838.0"
"4484","Honduras","guaimaca","14.5333333","-86.8166656","829.0"
"4485","Honduras","santa rita","15.1666667","-87.2833328","776.0"
"4486","Honduras","morazan","15.3166667","-87.5999985","207.0"
"4487","Honduras","santa cruz de yojoa","14.9833333","-87.9000015","487.0"
"4488","Honduras","marcala","14.1500000","-88.0333328","1288.0"
"4489","Honduras","saba","15.4666667","-86.2500000","329.0"
"4490","Honduras","trujillo","15.9166667","-86.0000000","-9999.0"
"4491","Honduras","el negrito","15.3166667","-87.6999969","241.0"
"4492","Honduras","baracoa","15.7666667","-87.8499985","13.0"
"4493","Honduras","san marcos de colon","13.4333333","-86.8000031","1020.0"
"4494","Honduras","nueva ocotepeque","14.4333333","-89.1833344","820.0"
"4495","Honduras","pimienta vieja","15.2333333","-87.9666672","96.0"
"4496","Honduras","gracias","14.5833333","-88.5833359","803.0"
"4497","Honduras","agua blanca sur","15.2500000","-87.8833313","64.0"
"4498","Honduras","roatan","16.3000000","-86.5500031","-9999.0"
"4499","Honduras","las vegas","14.8666667","-88.0666656","832.0"
"4500","Honduras","el triunfo","13.1166667","-87.0000000","100.0"
"4501","Honduras","jesus de otoro","14.4833333","-87.9833298","638.0"
"4502","Honduras","monjaras","13.2005556","-87.3741684","6.0"
"4503","Honduras","campamento","14.5500000","-86.6500015","718.0"
"4504","Honduras","san manuel","15.3333333","-87.9166641","43.0"
"4505","Honduras","copan","14.8333333","-89.1500015","638.0"
"4506","Honduras","mezapa","15.5833333","-87.6500015","164.0"
"4507","Honduras","las trojes","14.0666667","-85.9833298","763.0"
"4508","Honduras","azacualpa","15.3433333","-88.5513916","267.0"
"4509","Honduras","villa de san francisco","14.1666667","-86.9666672","834.0"
"4510","Honduras","san juan pueblo","15.5833333","-87.2333298","149.0"
"4511","Honduras","san luis","15.0833333","-88.3833313","1037.0"
"4512","Honduras","san francisco de la paz","14.9000000","-86.1999969","685.0"
"4513","Honduras","villa de san antonio","14.3166667","-87.6166687","597.0"
"4514","Honduras","ajuterique","14.3833333","-87.6999969","655.0"
"4515","Honduras","san marcos","14.4000000","-88.9499969","990.0"
"4516","Honduras","florida","15.0333333","-88.8333359","476.0"
"4517","Honduras","la esperanza","14.3000000","-88.1833344","1721.0"
"4518","Honduras","cuyamel","15.6666667","-88.1999969","6.0"
"4519","Honduras","san antonio de cortes","15.1166667","-88.0333328","542.0"
"4520","Honduras","puerto lempira","15.2666667","-83.7666702","1.0"
"4521","Honduras","omoa","15.7666667","-88.0333328","26.0"
"4522","Honduras","corquin","14.5666667","-88.8666687","858.0"
"4523","Honduras","la libertad","14.7500000","-87.6166687","484.0"
"4524","Honduras","taulabe","14.7000000","-87.9666672","570.0"
"4525","Honduras","valle de angeles","14.1500000","-87.0333328","1290.0"
"4526","Honduras","santa maria del real","14.7666667","-85.9499969","327.0"
"4527","Honduras","arizona","15.6333333","-87.3166656","99.0"
"4528","Honduras","trinidad","15.1333333","-88.2333298","292.0"
"4529","Honduras","teupasenti","14.2166667","-86.6999969","602.0"
"4530","Honduras","la jutosa","15.6333333","-88.0000000","192.0"
"4531","Honduras","tras cerros","15.3000000","-88.6666641","628.0"
"4532","Honduras","brus laguna","15.7500000","-84.4833298","15.0"
"4533","Honduras","la masica","15.6166667","-87.1166687","77.0"
"4534","Honduras","san jose de colinas","15.0333333","-88.3000031","287.0"
"4535","Honduras","naco","15.3833333","-88.1833344","163.0"
"4536","Honduras","san marcos","15.3000000","-88.4166641","231.0"
"4537","Honduras","zambrano","14.2666667","-87.4000015","1373.0"
"4538","Honduras","lejamani","14.3666667","-87.6999969","668.0"
"4539","Honduras","naranjito","14.9500000","-88.6833344","931.0"
"4540","Honduras","pinalejo","15.3833333","-88.4000015","260.0"
"4541","Honduras","bonito oriental","15.7333333","-85.7333298","116.0"
"4542","Honduras","langue","13.6208333","-87.6524963","138.0"
"4543","Honduras","san juan de flores","14.2666667","-87.0333328","717.0"
"4544","Honduras","gualaco","15.0500000","-86.0500031","667.0"
"4545","Honduras","dulce nombre","14.8500000","-88.8333359","1090.0"
"4546","Honduras","jutiquile","14.7166667","-86.0833359","425.0"
"4547","Honduras","santa ana","15.6500000","-87.0666656","70.0"
"4548","Honduras","pueblo nuevo","15.2833333","-88.0166702","146.0"
"4549","Honduras","minas de oro","14.8000000","-87.3499985","971.0"
"4550","Honduras","pena blanca","15.5333333","-88.0500031","137.0"
"4551","Honduras","san nicolas","14.9333333","-88.3166656","486.0"
"4552","Honduras","quimistan","15.3500000","-88.4000015","183.0"
"4553","Honduras","rio lindo","15.0333333","-87.9833298","153.0"
"4554","Honduras","san esteban","15.2000000","-85.7500000","455.0"
"4555","Honduras","agua fria","13.4688889","-87.5511093","7.0"
"4556","Hungary","budapest","47.5000000","19.0833340","100.0"
"4557","Hungary","debrecen","47.5333333","21.6333332","122.0"
"4558","Hungary","miskolc","48.1000000","20.7833328","141.0"
"4559","Hungary","szeged","46.2529981","20.1482391","79.0"
"4560","Hungary","pecs","46.0833333","18.2333336","155.0"
"4561","Hungary","gyor","47.6833322","17.6351166","109.0"
"4562","Hungary","nyiregyhaza","47.9553868","21.7167091","112.0"
"4563","Hungary","kecskemet","46.9061838","19.6912766","115.0"
"4564","Hungary","szekesfehervar","47.1899458","18.4103394","125.0"
"4565","Hungary","szombathely","47.2308762","16.6215534","210.0"
"4566","Hungary","paradsasvar","47.9126028","19.9770927","346.0"
"4567","Hungary","szolnok","47.1833333","20.2000008","69.0"
"4568","Hungary","tatabanya","47.5666667","18.4166660","157.0"
"4569","Hungary","kaposvar","46.3666667","17.7999992","151.0"
"4570","Hungary","bekescsaba","46.6833333","21.1000004","90.0"
"4571","Hungary","erd","47.3666667","18.9333324","110.0"
"4572","Hungary","veszprem","47.1000000","17.9166660","267.0"
"4573","Hungary","zalaegerszeg","46.8400000","16.8438892","167.0"
"4574","Hungary","sopron","47.6833333","16.6000004","198.0"
"4575","Hungary","eger","47.9000000","20.3833332","157.0"
"4576","Hungary","nagykanizsa","46.4534701","16.9910431","158.0"
"4577","Hungary","dunaujvaros","46.9833333","18.9333324","132.0"
"4578","Hungary","hodmezovasarhely","46.4166667","20.3333340","81.0"
"4579","Hungary","salgotarjan","48.0987190","19.8030281","298.0"
"4580","Hungary","cegled","47.1666667","19.7999992","86.0"
"4581","Hungary","ozd","48.2166667","20.2999992","224.0"
"4582","Hungary","baja","46.1833333","18.9666672","96.0"
"4583","Hungary","vac","47.7833333","19.1333332","106.0"
"4584","Hungary","szekszard","46.3500000","18.7166672","84.0"
"4585","Hungary","papa","47.3333333","17.4666672","145.0"
"4586","Hungary","gyongyos","47.7833333","19.9333324","167.0"
"4587","Hungary","kazincbarcika","48.2500000","20.6333332","203.0"
"4588","Hungary","godollo","47.6000000","19.3666668","202.0"
"4589","Hungary","gyula","46.6500000","21.2833328","87.0"
"4590","Hungary","hajduboszormeny","47.6666667","21.5166664","143.0"
"4591","Hungary","kiskunfelegyhaza","46.7136111","19.8522224","99.0"
"4592","Hungary","ajka","47.1000000","17.5666676","311.0"
"4593","Hungary","oroshaza","46.5666667","20.6666660","94.0"
"4594","Hungary","szentes","46.6500000","20.2666664","84.0"
"4595","Hungary","mosonmagyarovar","47.8666667","17.2833328","124.0"
"4596","Hungary","dunakeszi","47.6333333","19.1333332","112.0"
"4597","Hungary","kiskunhalas","46.4313889","19.4874992","118.0"
"4598","Hungary","esztergom","47.8000000","18.7500000","261.0"
"4599","Hungary","jaszbereny","47.5000000","19.9166660","88.0"
"4600","Hungary","komlo","46.2000000","18.2666664","271.0"
"4601","Hungary","nagykoros","47.0333333","19.7833328","99.0"
"4602","Hungary","mako","46.2166667","20.4833336","83.0"
"4603","Hungary","budaors","47.4618127","18.9584541","176.0"
"4604","Hungary","szigetszentmiklos","47.3500000","19.0499992","92.0"
"4605","Hungary","tata","47.6500000","18.3166676","122.0"
"4606","Hungary","szentendre","47.6694334","19.0756130","91.0"
"4607","Hungary","hajduszoboszlo","47.4500000","21.3999996","101.0"
"4608","Hungary","siofok","46.9000000","18.0499992","125.0"
"4609","Hungary","torokszentmiklos","47.1833333","20.4166660","84.0"
"4610","Hungary","hatvan","47.6666667","19.6833324","111.0"
"4611","Hungary","karcag","47.3166667","20.9333324","82.0"
"4612","Hungary","gyal","47.3833333","19.2333336","98.0"
"4613","Hungary","monor","47.3500000","19.4500008","127.0"
"4614","Hungary","keszthely","46.7666667","17.2500000","126.0"
"4615","Hungary","varpalota","47.2000000","18.1333332","158.0"
"4616","Hungary","bekes","46.7666667","21.1333332","85.0"
"4617","Hungary","dombovar","46.3833333","18.1166668","131.0"
"4618","Hungary","paks","46.6333333","18.8666668","71.0"
"4619","Hungary","oroszlany","47.4833333","18.3166676","203.0"
"4620","Hungary","komarom","47.7333333","18.1166668","115.0"
"4621","Hungary","vecses","47.4000000","19.2833328","103.0"
"4622","Hungary","mezotur","47.0000000","20.6333332","83.0"
"4623","Hungary","mateszalka","47.9500000","22.3333340","107.0"
"4624","Hungary","mohacs","45.9930556","18.6830559","81.0"
"4625","Hungary","csongrad","46.7000000","20.1499996","82.0"
"4626","Hungary","kalocsa","46.5263889","18.9858341","80.0"
"4627","Hungary","kisvarda","48.2166667","22.0833340","106.0"
"4628","Hungary","szarvas","46.8666667","20.5499992","88.0"
"4629","Hungary","satoraljaujhely","48.4000000","21.6666660","99.0"
"4630","Hungary","hajdunanas","47.8500000","21.4333324","100.0"
"4631","Hungary","balmazujvaros","47.6166667","21.3500004","97.0"
"4632","Hungary","mezokovesd","47.8166667","20.5833340","116.0"
"4633","Hungary","tapolca","46.8833333","17.4333324","129.0"
"4634","Hungary","szazhalombatta","47.3333333","18.9333324","129.0"
"4635","Hungary","balassagyarmat","48.0833333","19.2999992","136.0"
"4636","Hungary","tiszaujvaros","47.9333333","21.0833340","94.0"
"4637","Hungary","dunaharaszti","47.3500000","19.0833340","96.0"
"4638","Hungary","fot","47.6166667","19.2000008","199.0"
"4639","Hungary","dabas","47.1833333","19.3166676","100.0"
"4640","Hungary","abony","47.1833333","20.0000000","69.0"
"4641","Hungary","berettyoujfalu","47.2166667","21.5499992","96.0"
"4642","Hungary","puspokladany","47.3166667","21.1166668","93.0"
"4643","Hungary","god","47.7000000","19.1333332","109.0"
"4644","Hungary","sarvar","47.2539512","16.9352531","156.0"
"4645","Hungary","gyomaendrod","46.9333333","20.8333340","91.0"
"4646","Hungary","kiskoros","46.6205556","19.2886105","101.0"
"4647","Hungary","pomaz","47.6500000","19.0333328","102.0"
"4648","Hungary","mor","47.3833333","18.2000008","228.0"
"4649","Hungary","sarospatak","48.3166667","21.5833340","93.0"
"4650","Hungary","batonyterenye","47.9666667","19.8333340","240.0"
"4651","Hungary","bonyhad","46.3000000","18.5333328","95.0"
"4652","Hungary","gyomro","47.4166667","19.3999996","166.0"
"4653","Hungary","tiszavasvari","47.9666667","21.3500004","100.0"
"4654","Hungary","ujfeherto","47.8000000","21.6833324","124.0"
"4655","Hungary","nyirbator","47.8333333","22.1333332","128.0"
"4656","Iceland","reykjavik","64.1500000","-21.9500008","16.0"
"4657","Iceland","kopavogur","64.1000000","-21.9166660","19.0"
"4658","Iceland","hafnarfjordur","64.0666667","-21.9500008","22.0"
"4659","Iceland","akureyri","65.6666667","-18.1000004","2.0"
"4660","Iceland","gardabar","64.0833333","-21.9833336","11.0"
"4661","Iceland","keflavik","64.0166667","-22.5666676","20.0"
"4662","Iceland","akranes","64.3166667","-22.1000004","-9999.0"
"4663","Iceland","selfoss","63.9333333","-21.0000000","16.0"
"4664","Iceland","njardvik","63.9666667","-22.5166664","20.0"
"4665","Iceland","saudarkrokur","65.7500000","-19.6499996","4.0"
"4666","Iceland","grindavik","63.8333333","-22.4333324","-9999.0"
"4667","Iceland","isafjordur","66.0833333","-23.1499996","117.0"
"4668","Iceland","husavik","66.0500000","-17.3500004","17.0"
"4669","Iceland","egilsstadir","65.2653270","-14.3948364","51.0"
"4670","Iceland","hveragerdi","64.0000000","-21.2000008","30.0"
"4671","Iceland","borgarnes","64.5333333","-21.9166660","-9999.0"
"4672","Iceland","hofn","64.2500000","-15.2166672","-9999.0"
"4673","Iceland","neskaupstadur","65.1500000","-13.6999998","1.0"
"4674","Iceland","dalvik","65.9701754","-18.5286140","-9999.0"
"4675","Iceland","siglufjordur","66.1500000","-18.9166660","2.0"
"4676","Iceland","sandgerdi","64.0500000","-22.7000008","19.0"
"4677","Iceland","torlakshofn","63.8500000","-21.3666668","-9999.0"
"4678","Iceland","stykkisholmur","65.0666667","-22.7333336","14.0"
"4679","Iceland","olafsvik","64.8833333","-23.7166672","211.0"
"4680","Iceland","eskifjordur","65.0666667","-14.0166664","-9999.0"
"4681","Iceland","vogar","63.9666667","-22.3666668","20.0"
"4682","Iceland","blonduos","65.6666667","-20.2999992","38.0"
"4683","Iceland","bolungarvik","66.1500000","-23.2500000","2.0"
"4684","Iceland","olafsfjordur","66.0666667","-18.6499996","105.0"
"4685","Iceland","reydarfjordur","65.0333333","-14.2166672","-9999.0"
